problem,n,m,direction,linesearch,start,iters,nfev,ngev,reason
SSFYY1,2,2,sd,dwolfe,45,500,53664,34682,maxIter
SSFYY1,2,2,sd,qwolfe,46,500,55368,36386,maxIter
SSFYY1,2,2,sd,dwolfe,46,500,53664,34682,maxIter
SSFYY1,2,2,sd,qwolfe,47,500,55419,36440,maxIter
SSFYY1,2,2,sd,dwolfe,47,500,53718,34739,maxIter
SSFYY1,2,2,sd,qwolfe,48,500,55176,36139,maxIter
SSFYY1,2,2,sd,dwolfe,48,500,53454,34417,maxIter
SSFYY1,2,2,sd,qwolfe,49,500,55011,36009,maxIter
SSFYY1,2,2,sd,dwolfe,49,500,53286,34284,maxIter
SSFYY1,2,2,sd,qwolfe,50,500,55164,36170,maxIter
SSFYY1,2,2,sd,dwolfe,50,500,53448,34454,maxIter
SSFYY1,2,2,sd,qwolfe,51,500,55737,36732,maxIter
SSFYY1,2,2,sd,dwolfe,51,500,54048,35043,maxIter
SSFYY1,2,2,sd,qwolfe,52,500,55482,36463,maxIter
SSFYY1,2,2,sd,dwolfe,52,500,53778,34759,maxIter
SSFYY1,2,2,sd,qwolfe,53,500,54858,35847,maxIter
SSFYY1,2,2,sd,dwolfe,53,500,53124,34113,maxIter
SSFYY1,2,2,sd,qwolfe,54,500,54960,35955,maxIter
SSFYY1,2,2,sd,dwolfe,54,500,53232,34227,maxIter
SSFYY1,2,2,sd,qwolfe,55,500,55062,36062,maxIter
SSFYY1,2,2,sd,dwolfe,55,500,53340,34340,maxIter
SSFYY1,2,2,sd,qwolfe,56,500,54795,35824,maxIter
SSFYY1,2,2,sd,dwolfe,56,500,53064,34093,maxIter
SSFYY1,2,2,sd,qwolfe,57,500,54909,35901,maxIter
SSFYY1,2,2,sd,dwolfe,57,500,53178,34170,maxIter
SSFYY1,2,2,sd,qwolfe,58,500,54960,35954,maxIter
SSFYY1,2,2,sd,dwolfe,58,500,53232,34226,maxIter
SSFYY1,2,2,sd,qwolfe,59,500,55572,36602,maxIter
SSFYY1,2,2,sd,dwolfe,59,500,53880,34910,maxIter
SSFYY1,2,2,sd,qwolfe,60,500,55584,36571,maxIter
SSFYY1,2,2,sd,dwolfe,60,500,53886,34873,maxIter
SSFYY1,2,2,sd,qwolfe,61,500,55470,36494,maxIter
SSFYY1,2,2,sd,dwolfe,61,500,53772,34796,maxIter
SSFYY1,2,2,sd,qwolfe,62,500,55062,36062,maxIter
SSFYY1,2,2,sd,dwolfe,62,500,53340,34340,maxIter
SSFYY1,2,2,sd,qwolfe,63,500,54795,35824,maxIter
SSFYY1,2,2,sd,dwolfe,63,500,53064,34093,maxIter
SSFYY1,2,2,sd,qwolfe,64,500,55470,36494,maxIter
SSFYY1,2,2,sd,dwolfe,64,500,53772,34796,maxIter
SSFYY1,2,2,sd,qwolfe,65,500,54846,35878,maxIter
SSFYY1,2,2,sd,dwolfe,65,500,53118,34150,maxIter
SSFYY1,2,2,sd,qwolfe,66,500,55329,36301,maxIter
SSFYY1,2,2,sd,dwolfe,66,500,53616,34588,maxIter
SSFYY1,2,2,sd,qwolfe,67,500,55011,36008,maxIter
SSFYY1,2,2,sd,dwolfe,67,500,53286,34283,maxIter
SSFYY1,2,2,sd,qwolfe,68,500,55164,36170,maxIter
SSFYY1,2,2,sd,dwolfe,68,500,53448,34454,maxIter
SSFYY1,2,2,sd,qwolfe,69,500,55890,36894,maxIter
SSFYY1,2,2,sd,dwolfe,69,500,54210,35214,maxIter
SSFYY1,2,2,sd,qwolfe,70,500,55113,36116,maxIter
SSFYY1,2,2,sd,dwolfe,70,500,53394,34397,maxIter
SSFYY1,2,2,sd,qwolfe,71,500,55011,36009,maxIter
SSFYY1,2,2,sd,dwolfe,71,500,53286,34284,maxIter
SSFYY1,2,2,sd,qwolfe,72,500,54858,35847,maxIter
SSFYY1,2,2,sd,dwolfe,72,500,53124,34113,maxIter
SSFYY1,2,2,sd,qwolfe,73,500,55317,36332,maxIter
SSFYY1,2,2,sd,dwolfe,73,500,53610,34625,maxIter
SSFYY1,2,2,sd,qwolfe,74,500,56196,37218,maxIter
SSFYY1,2,2,sd,dwolfe,74,500,54534,35556,maxIter
SSFYY1,2,2,sd,qwolfe,75,500,54960,35954,maxIter
SSFYY1,2,2,sd,dwolfe,75,500,53232,34226,maxIter
SSFYY1,2,2,sd,qwolfe,76,500,55317,36332,maxIter
SSFYY1,2,2,sd,dwolfe,76,500,53610,34625,maxIter
SSFYY1,2,2,sd,qwolfe,77,500,54909,35901,maxIter
SSFYY1,2,2,sd,dwolfe,77,500,53178,34170,maxIter
SSFYY1,2,2,sd,qwolfe,78,500,55164,36170,maxIter
SSFYY1,2,2,sd,dwolfe,78,500,53448,34454,maxIter
SSFYY1,2,2,sd,qwolfe,79,500,55419,36440,maxIter
SSFYY1,2,2,sd,dwolfe,79,500,53718,34739,maxIter
SSFYY1,2,2,sd,qwolfe,80,500,54846,35878,maxIter
SSFYY1,2,2,sd,dwolfe,80,500,53118,34150,maxIter
SSFYY1,2,2,sd,qwolfe,81,500,55941,36948,maxIter
SSFYY1,2,2,sd,dwolfe,81,500,54264,35271,maxIter
SSFYY1,2,2,sd,qwolfe,82,500,55011,36009,maxIter
SSFYY1,2,2,sd,dwolfe,82,500,53286,34284,maxIter
SSFYY1,2,2,sd,qwolfe,83,500,55164,36170,maxIter
SSFYY1,2,2,sd,dwolfe,83,500,53448,34454,maxIter
SSFYY1,2,2,sd,qwolfe,84,500,55062,36062,maxIter
SSFYY1,2,2,sd,dwolfe,84,500,53340,34340,maxIter
SSFYY1,2,2,sd,qwolfe,85,500,55317,36332,maxIter
SSFYY1,2,2,sd,dwolfe,85,500,53610,34625,maxIter
SSFYY1,2,2,sd,qwolfe,86,500,55266,36278,maxIter
SSFYY1,2,2,sd,dwolfe,86,500,53556,34568,maxIter
SSFYY1,2,2,sd,qwolfe,87,500,54795,35824,maxIter
SSFYY1,2,2,sd,dwolfe,87,500,53064,34093,maxIter
SSFYY1,2,2,sd,qwolfe,88,500,55011,36009,maxIter
SSFYY1,2,2,sd,dwolfe,88,500,53286,34284,maxIter
SSFYY1,2,2,sd,qwolfe,89,500,54960,35954,maxIter
SSFYY1,2,2,sd,dwolfe,89,500,53232,34226,maxIter
SSFYY1,2,2,sd,qwolfe,90,500,55470,36494,maxIter
SSFYY1,2,2,sd,dwolfe,90,500,53772,34796,maxIter
SSFYY1,2,2,sd,qwolfe,91,500,55215,36224,maxIter
SSFYY1,2,2,sd,dwolfe,91,500,53502,34511,maxIter
SSFYY1,2,2,sd,qwolfe,92,500,55164,36170,maxIter
SSFYY1,2,2,sd,dwolfe,92,500,53448,34454,maxIter
SSFYY1,2,2,sd,qwolfe,93,500,55572,36602,maxIter
SSFYY1,2,2,sd,dwolfe,93,500,53880,34910,maxIter
SSFYY1,2,2,sd,qwolfe,94,500,55062,36062,maxIter
SSFYY1,2,2,sd,dwolfe,94,500,53340,34340,maxIter
SSFYY1,2,2,sd,qwolfe,95,500,55062,36062,maxIter
SSFYY1,2,2,sd,dwolfe,95,500,53340,34340,maxIter
SSFYY1,2,2,sd,qwolfe,96,500,54909,35901,maxIter
SSFYY1,2,2,sd,dwolfe,96,500,53178,34170,maxIter
SSFYY1,2,2,sd,qwolfe,97,500,55521,36548,maxIter
SSFYY1,2,2,sd,dwolfe,97,500,53826,34853,maxIter
SSFYY1,2,2,sd,qwolfe,98,500,55164,36170,maxIter
SSFYY1,2,2,sd,dwolfe,98,500,53448,34454,maxIter
SSFYY1,2,2,sd,qwolfe,99,500,55125,36085,maxIter
SSFYY1,2,2,sd,dwolfe,99,500,53400,34360,maxIter
SSFYY1,2,2,sd,qwolfe,100,500,55011,36008,maxIter
SSFYY1,2,2,sd,dwolfe,100,500,53286,34283,maxIter
VU2,2,2,sd,qwolfe,1,500,57213,37554,maxIter
VU2,2,2,sd,dwolfe,1,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,2,500,57108,37443,maxIter
VU2,2,2,sd,dwolfe,2,500,58092,38559,maxIter
VU2,2,2,sd,qwolfe,3,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,3,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,4,500,57213,37554,maxIter
VU2,2,2,sd,dwolfe,4,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,5,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,5,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,6,500,57213,37554,maxIter
VU2,2,2,sd,dwolfe,6,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,7,500,57084,37509,maxIter
VU2,2,2,sd,dwolfe,7,500,58146,38616,maxIter
VU2,2,2,sd,qwolfe,8,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,8,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,9,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,9,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,10,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,10,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,11,500,57108,37443,maxIter
VU2,2,2,sd,dwolfe,11,500,58092,38559,maxIter
VU2,2,2,sd,qwolfe,12,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,12,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,13,500,57270,37612,maxIter
VU2,2,2,sd,dwolfe,13,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,14,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,14,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,15,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,15,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,16,500,57258,37645,maxIter
VU2,2,2,sd,dwolfe,16,500,58146,38616,maxIter
VU2,2,2,sd,qwolfe,17,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,17,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,18,500,57060,37391,maxIter
VU2,2,2,sd,dwolfe,18,500,58092,38559,maxIter
VU2,2,2,sd,qwolfe,19,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,19,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,20,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,20,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,21,500,57270,37612,maxIter
VU2,2,2,sd,dwolfe,21,500,58146,38616,maxIter
VU2,2,2,sd,qwolfe,22,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,22,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,23,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,23,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,24,500,57270,37612,maxIter
VU2,2,2,sd,dwolfe,24,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,25,500,57375,37723,maxIter
VU2,2,2,sd,dwolfe,25,500,58146,38616,maxIter
VU2,2,2,sd,qwolfe,26,500,57213,37554,maxIter
VU2,2,2,sd,dwolfe,26,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,27,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,27,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,28,500,57108,37443,maxIter
VU2,2,2,sd,dwolfe,28,500,58092,38559,maxIter
VU2,2,2,sd,qwolfe,29,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,29,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,30,500,56874,37287,maxIter
VU2,2,2,sd,dwolfe,30,500,58092,38559,maxIter
VU2,2,2,sd,qwolfe,31,500,57270,37612,maxIter
VU2,2,2,sd,dwolfe,31,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,32,500,57036,37456,maxIter
VU2,2,2,sd,dwolfe,32,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,33,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,33,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,34,500,57213,37554,maxIter
VU2,2,2,sd,dwolfe,34,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,35,500,57258,37645,maxIter
VU2,2,2,sd,dwolfe,35,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,36,500,57108,37443,maxIter
VU2,2,2,sd,dwolfe,36,500,58092,38559,maxIter
VU2,2,2,sd,qwolfe,37,500,57141,37567,maxIter
VU2,2,2,sd,dwolfe,37,500,58146,38616,maxIter
VU2,2,2,sd,qwolfe,38,500,57258,37645,maxIter
VU2,2,2,sd,dwolfe,38,500,58146,38616,maxIter
VU2,2,2,sd,qwolfe,39,500,57270,37612,maxIter
VU2,2,2,sd,dwolfe,39,500,58146,38616,maxIter
VU2,2,2,sd,qwolfe,40,500,57060,37391,maxIter
VU2,2,2,sd,dwolfe,40,500,58092,38559,maxIter
VU2,2,2,sd,qwolfe,41,500,57060,37391,maxIter
VU2,2,2,sd,dwolfe,41,500,58092,38559,maxIter
VU2,2,2,sd,qwolfe,42,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,42,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,43,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,43,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,44,500,57108,37443,maxIter
VU2,2,2,sd,dwolfe,44,500,58092,38559,maxIter
VU2,2,2,sd,qwolfe,45,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,45,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,46,500,57258,37645,maxIter
VU2,2,2,sd,dwolfe,46,500,58146,38616,maxIter
VU2,2,2,sd,qwolfe,47,500,57270,37612,maxIter
VU2,2,2,sd,dwolfe,47,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,48,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,48,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,49,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,49,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,50,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,50,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,51,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,51,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,52,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,52,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,53,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,53,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,54,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,54,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,55,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,55,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,56,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,56,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,57,500,57165,37501,maxIter
VU2,2,2,sd,dwolfe,57,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,58,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,58,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,59,500,57108,37443,maxIter
VU2,2,2,sd,dwolfe,59,500,58092,38559,maxIter
VU2,2,2,sd,qwolfe,60,500,29739,11728,maxIter
VU2,2,2,sd,dwolfe,60,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,61,500,57108,37443,maxIter
VU2,2,2,sd,dwolfe,61,500,58092,38559,maxIter
VU2,2,2,sd,qwolfe,62,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,62,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,63,500,57108,37443,maxIter
VU2,2,2,sd,dwolfe,63,500,58092,38559,maxIter
VU2,2,2,sd,qwolfe,64,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,64,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,65,500,56874,37287,maxIter
VU2,2,2,sd,dwolfe,65,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,66,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,66,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,67,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,67,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,68,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,68,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,69,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,69,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,70,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,70,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,71,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,71,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,72,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,72,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,73,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,73,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,74,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,74,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,75,500,56931,37346,maxIter
VU2,2,2,sd,dwolfe,75,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,76,500,57141,37567,maxIter
VU2,2,2,sd,dwolfe,76,500,58146,38616,maxIter
VU2,2,2,sd,qwolfe,77,500,57213,37554,maxIter
VU2,2,2,sd,dwolfe,77,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,78,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,78,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,79,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,79,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,80,500,57270,37612,maxIter
VU2,2,2,sd,dwolfe,80,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,81,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,81,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,82,500,57108,37443,maxIter
VU2,2,2,sd,dwolfe,82,500,58092,38559,maxIter
VU2,2,2,sd,qwolfe,83,500,57258,37645,maxIter
VU2,2,2,sd,dwolfe,83,500,58146,38616,maxIter
VU2,2,2,sd,qwolfe,84,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,84,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,85,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,85,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,86,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,86,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,87,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,87,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,88,500,57060,37391,maxIter
VU2,2,2,sd,dwolfe,88,500,58095,38560,maxIter
VU2,2,2,sd,qwolfe,89,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,89,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,90,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,90,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,91,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,91,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,92,500,57165,37501,maxIter
VU2,2,2,sd,dwolfe,92,500,58092,38559,maxIter
VU2,2,2,sd,qwolfe,93,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,93,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,94,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,94,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,95,500,2502,2502,maxIter
VU2,2,2,sd,dwolfe,95,500,59502,40002,maxIter
VU2,2,2,sd,qwolfe,96,500,57213,37554,maxIter
VU2,2,2,sd,dwolfe,96,500,58149,38617,maxIter
VU2,2,2,sd,qwolfe,97,500,57258,37645,maxIter
VU2,2,2,sd,dwolfe,97,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,98,500,57141,37567,maxIter
VU2,2,2,sd,dwolfe,98,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,99,500,57258,37645,maxIter
VU2,2,2,sd,dwolfe,99,500,58203,38674,maxIter
VU2,2,2,sd,qwolfe,100,500,29745,11727,maxIter
VU2,2,2,sd,dwolfe,100,500,58203,38674,maxIter
