problem,n,m,direction,linesearch,start,iterations,nfev,ngev,cpu_time_sec,success,reason
SSFYY1,2,2,sd,dwolfe,51,500,54048,35043,0.3500652,1,maxIter
SSFYY1,2,2,sd,qwolfe,52,500,55482,36463,0.3865085,1,maxIter
SSFYY1,2,2,sd,dwolfe,52,500,53778,34759,0.3465789,1,maxIter
SSFYY1,2,2,sd,qwolfe,53,500,54858,35847,0.3804954,1,maxIter
SSFYY1,2,2,sd,dwolfe,53,500,53124,34113,0.3424102,1,maxIter
SSFYY1,2,2,sd,qwolfe,54,500,54960,35955,0.3822135,1,maxIter
SSFYY1,2,2,sd,dwolfe,54,500,53232,34227,0.3415541,1,maxIter
SSFYY1,2,2,sd,qwolfe,55,500,55062,36062,0.3775356,1,maxIter
SSFYY1,2,2,sd,dwolfe,55,500,53340,34340,0.3376292,1,maxIter
SSFYY1,2,2,sd,qwolfe,56,500,54795,35824,0.3805847,1,maxIter
SSFYY1,2,2,sd,dwolfe,56,500,53064,34093,0.3384383,1,maxIter
SSFYY1,2,2,sd,qwolfe,57,500,54909,35901,0.3830702,1,maxIter
SSFYY1,2,2,sd,dwolfe,57,500,53178,34170,0.3457225,1,maxIter
SSFYY1,2,2,sd,qwolfe,58,500,54960,35954,0.3862583,1,maxIter
SSFYY1,2,2,sd,dwolfe,58,500,53232,34226,0.3445574,1,maxIter
SSFYY1,2,2,sd,qwolfe,59,500,55572,36602,0.3864854,1,maxIter
SSFYY1,2,2,sd,dwolfe,59,500,53880,34910,0.3475241,1,maxIter
SSFYY1,2,2,sd,qwolfe,60,500,55584,36571,0.3800124,1,maxIter
SSFYY1,2,2,sd,dwolfe,60,500,53886,34873,0.3424921,1,maxIter
SSFYY1,2,2,sd,qwolfe,61,500,55470,36494,0.3839567,1,maxIter
SSFYY1,2,2,sd,dwolfe,61,500,53772,34796,0.351289,1,maxIter
SSFYY1,2,2,sd,qwolfe,62,500,55062,36062,0.3826204,1,maxIter
SSFYY1,2,2,sd,dwolfe,62,500,53340,34340,0.338746,1,maxIter
SSFYY1,2,2,sd,qwolfe,63,500,54795,35824,0.3914895,1,maxIter
SSFYY1,2,2,sd,dwolfe,63,500,53064,34093,0.3534351,1,maxIter
SSFYY1,2,2,sd,qwolfe,64,500,55470,36494,0.4131707,1,maxIter
SSFYY1,2,2,sd,dwolfe,64,500,53772,34796,0.3549725,1,maxIter
SSFYY1,2,2,sd,qwolfe,65,500,54846,35878,0.4106001,1,maxIter
SSFYY1,2,2,sd,dwolfe,65,500,53118,34150,0.3402687,1,maxIter
SSFYY1,2,2,sd,qwolfe,66,500,55329,36301,0.381054,1,maxIter
SSFYY1,2,2,sd,dwolfe,66,500,53616,34588,0.3423343,1,maxIter
SSFYY1,2,2,sd,qwolfe,67,500,55011,36008,0.3784,1,maxIter
SSFYY1,2,2,sd,dwolfe,67,500,53286,34283,0.3389134,1,maxIter
SSFYY1,2,2,sd,qwolfe,68,500,55164,36170,0.3750092,1,maxIter
SSFYY1,2,2,sd,dwolfe,68,500,53448,34454,0.3426952,1,maxIter
SSFYY1,2,2,sd,qwolfe,69,500,55890,36894,0.3943581,1,maxIter
SSFYY1,2,2,sd,dwolfe,69,500,54210,35214,0.3495087,1,maxIter
SSFYY1,2,2,sd,qwolfe,70,500,55113,36116,0.3830805,1,maxIter
SSFYY1,2,2,sd,dwolfe,70,500,53394,34397,0.3517136,1,maxIter
SSFYY1,2,2,sd,qwolfe,71,500,55011,36009,0.3880936,1,maxIter
SSFYY1,2,2,sd,dwolfe,71,500,53286,34284,0.3503216,1,maxIter
SSFYY1,2,2,sd,qwolfe,72,500,54858,35847,0.3796818,1,maxIter
SSFYY1,2,2,sd,dwolfe,72,500,53124,34113,0.3459279,1,maxIter
SSFYY1,2,2,sd,qwolfe,73,500,55317,36332,0.3874309,1,maxIter
SSFYY1,2,2,sd,dwolfe,73,500,53610,34625,0.3442504,1,maxIter
SSFYY1,2,2,sd,qwolfe,74,500,56196,37218,0.3873075,1,maxIter
SSFYY1,2,2,sd,dwolfe,74,500,54534,35556,0.3445504,1,maxIter
SSFYY1,2,2,sd,qwolfe,75,500,54960,35954,0.3962954,1,maxIter
SSFYY1,2,2,sd,dwolfe,75,500,53232,34226,0.3377638,1,maxIter
SSFYY1,2,2,sd,qwolfe,76,500,55317,36332,0.3781355,1,maxIter
SSFYY1,2,2,sd,dwolfe,76,500,53610,34625,0.3449536,1,maxIter
SSFYY1,2,2,sd,qwolfe,77,500,54909,35901,0.385474,1,maxIter
SSFYY1,2,2,sd,dwolfe,77,500,53178,34170,0.3488622,1,maxIter
SSFYY1,2,2,sd,qwolfe,78,500,55164,36170,0.3954653,1,maxIter
SSFYY1,2,2,sd,dwolfe,78,500,53448,34454,0.3619719,1,maxIter
SSFYY1,2,2,sd,qwolfe,79,500,55419,36440,0.4010093,1,maxIter
SSFYY1,2,2,sd,dwolfe,79,500,53718,34739,0.3501545,1,maxIter
SSFYY1,2,2,sd,qwolfe,80,500,54846,35878,0.3804549,1,maxIter
SSFYY1,2,2,sd,dwolfe,80,500,53118,34150,0.3401993,1,maxIter
SSFYY1,2,2,sd,qwolfe,81,500,55941,36948,0.3853593,1,maxIter
SSFYY1,2,2,sd,dwolfe,81,500,54264,35271,0.3439482,1,maxIter
SSFYY1,2,2,sd,qwolfe,82,500,55011,36009,0.3795871,1,maxIter
SSFYY1,2,2,sd,dwolfe,82,500,53286,34284,0.3381082,1,maxIter
SSFYY1,2,2,sd,qwolfe,83,500,55164,36170,0.3777892,1,maxIter
SSFYY1,2,2,sd,dwolfe,83,500,53448,34454,0.3409264,1,maxIter
SSFYY1,2,2,sd,qwolfe,84,500,55062,36062,0.3774438,1,maxIter
SSFYY1,2,2,sd,dwolfe,84,500,53340,34340,0.3434977,1,maxIter
SSFYY1,2,2,sd,qwolfe,85,500,55317,36332,0.3942157,1,maxIter
SSFYY1,2,2,sd,dwolfe,85,500,53610,34625,0.3416541,1,maxIter
SSFYY1,2,2,sd,qwolfe,86,500,55266,36278,0.378363,1,maxIter
SSFYY1,2,2,sd,dwolfe,86,500,53556,34568,0.3434283,1,maxIter
SSFYY1,2,2,sd,qwolfe,87,500,54795,35824,0.3886833,1,maxIter
SSFYY1,2,2,sd,dwolfe,87,500,53064,34093,0.3426984,1,maxIter
SSFYY1,2,2,sd,qwolfe,88,500,55011,36009,0.3871972,1,maxIter
SSFYY1,2,2,sd,dwolfe,88,500,53286,34284,0.3460684,1,maxIter
SSFYY1,2,2,sd,qwolfe,89,500,54960,35954,0.3785197,1,maxIter
SSFYY1,2,2,sd,dwolfe,89,500,53232,34226,0.3526436,1,maxIter
SSFYY1,2,2,sd,qwolfe,90,500,55470,36494,0.3837294,1,maxIter
SSFYY1,2,2,sd,dwolfe,90,500,53772,34796,0.3505212,1,maxIter
SSFYY1,2,2,sd,qwolfe,91,500,55215,36224,0.4026416,1,maxIter
SSFYY1,2,2,sd,dwolfe,91,500,53502,34511,0.3515834,1,maxIter
SSFYY1,2,2,sd,qwolfe,92,500,55164,36170,0.3859724,1,maxIter
SSFYY1,2,2,sd,dwolfe,92,500,53448,34454,0.3489473,1,maxIter
SSFYY1,2,2,sd,qwolfe,93,500,55572,36602,0.3823911,1,maxIter
SSFYY1,2,2,sd,dwolfe,93,500,53880,34910,0.3427581,1,maxIter
SSFYY1,2,2,sd,qwolfe,94,500,55062,36062,0.3819866,1,maxIter
SSFYY1,2,2,sd,dwolfe,94,500,53340,34340,0.3497428,1,maxIter
SSFYY1,2,2,sd,qwolfe,95,500,55062,36062,0.3913527,1,maxIter
SSFYY1,2,2,sd,dwolfe,95,500,53340,34340,0.3583633,1,maxIter
SSFYY1,2,2,sd,qwolfe,96,500,54909,35901,0.3920691,1,maxIter
SSFYY1,2,2,sd,dwolfe,96,500,53178,34170,0.353716,1,maxIter
SSFYY1,2,2,sd,qwolfe,97,500,55521,36548,0.4004609,1,maxIter
SSFYY1,2,2,sd,dwolfe,97,500,53826,34853,0.3449755,1,maxIter
SSFYY1,2,2,sd,qwolfe,98,500,55164,36170,0.3870618,1,maxIter
SSFYY1,2,2,sd,dwolfe,98,500,53448,34454,0.3523837,1,maxIter
SSFYY1,2,2,sd,qwolfe,99,500,55125,36085,0.4235782,1,maxIter
SSFYY1,2,2,sd,dwolfe,99,500,53400,34360,0.3450289,1,maxIter
SSFYY1,2,2,sd,qwolfe,100,500,55011,36008,0.3813063,1,maxIter
SSFYY1,2,2,sd,dwolfe,100,500,53286,34283,0.3450421,1,maxIter
VU2,2,2,sd,qwolfe,1,500,57213,37554,0.3907472,1,maxIter
VU2,2,2,sd,dwolfe,1,500,58149,38617,0.3613954,1,maxIter
VU2,2,2,sd,qwolfe,2,500,57108,37443,0.3923953,1,maxIter
VU2,2,2,sd,dwolfe,2,500,58092,38559,0.3712034,1,maxIter
VU2,2,2,sd,qwolfe,3,500,29745,11727,0.2670875,1,maxIter
VU2,2,2,sd,dwolfe,3,500,58203,38674,0.360521,1,maxIter
VU2,2,2,sd,qwolfe,4,500,57213,37554,0.3845414,1,maxIter
VU2,2,2,sd,dwolfe,4,500,58149,38617,0.3739173,1,maxIter
VU2,2,2,sd,qwolfe,5,500,29745,11727,0.2811193,1,maxIter
VU2,2,2,sd,dwolfe,5,500,58203,38674,0.367976,1,maxIter
VU2,2,2,sd,qwolfe,6,500,57213,37554,0.3963489,1,maxIter
VU2,2,2,sd,dwolfe,6,500,58149,38617,0.3764453,1,maxIter
VU2,2,2,sd,qwolfe,7,500,57084,37509,0.4016327,1,maxIter
VU2,2,2,sd,dwolfe,7,500,58146,38616,0.3740857,1,maxIter
VU2,2,2,sd,qwolfe,8,500,2502,2502,0.2141904,1,maxIter
VU2,2,2,sd,dwolfe,8,500,59502,40002,0.4134839,1,maxIter
VU2,2,2,sd,qwolfe,9,500,29745,11727,0.2720267,1,maxIter
VU2,2,2,sd,dwolfe,9,500,58203,38674,0.3714751,1,maxIter
VU2,2,2,sd,qwolfe,10,500,2502,2502,0.1933896,1,maxIter
VU2,2,2,sd,dwolfe,10,500,59502,40002,0.366923,1,maxIter
VU2,2,2,sd,qwolfe,11,500,57108,37443,0.387868,1,maxIter
VU2,2,2,sd,dwolfe,11,500,58092,38559,0.3685532,1,maxIter
VU2,2,2,sd,qwolfe,12,500,2502,2502,0.1885125,1,maxIter
VU2,2,2,sd,dwolfe,12,500,59502,40002,0.3727196,1,maxIter
VU2,2,2,sd,qwolfe,13,500,57270,37612,0.3953785,1,maxIter
VU2,2,2,sd,dwolfe,13,500,58149,38617,0.3608004,1,maxIter
VU2,2,2,sd,qwolfe,14,500,29745,11727,0.2663353,1,maxIter
VU2,2,2,sd,dwolfe,14,500,58203,38674,0.3665655,1,maxIter
VU2,2,2,sd,qwolfe,15,500,29745,11727,0.2705372,1,maxIter
VU2,2,2,sd,dwolfe,15,500,58203,38674,0.3696428,1,maxIter
VU2,2,2,sd,qwolfe,16,500,57258,37645,0.4086337,1,maxIter
VU2,2,2,sd,dwolfe,16,500,58146,38616,0.3814568,1,maxIter
VU2,2,2,sd,qwolfe,17,500,2502,2502,0.2027911,1,maxIter
VU2,2,2,sd,dwolfe,17,500,59502,40002,0.3798437,1,maxIter
VU2,2,2,sd,qwolfe,18,500,57060,37391,0.4050813,1,maxIter
VU2,2,2,sd,dwolfe,18,500,58092,38559,0.3797821,1,maxIter
VU2,2,2,sd,qwolfe,19,500,29745,11727,0.2780357,1,maxIter
VU2,2,2,sd,dwolfe,19,500,58203,38674,0.3793409,1,maxIter
VU2,2,2,sd,qwolfe,20,500,2502,2502,0.1905063,1,maxIter
VU2,2,2,sd,dwolfe,20,500,59502,40002,0.3790592,1,maxIter
VU2,2,2,sd,qwolfe,21,500,57270,37612,0.3847641,1,maxIter
VU2,2,2,sd,dwolfe,21,500,58146,38616,0.3573808,1,maxIter
VU2,2,2,sd,qwolfe,22,500,2502,2502,0.1943462,1,maxIter
VU2,2,2,sd,dwolfe,22,500,59502,40002,0.3771142,1,maxIter
VU2,2,2,sd,qwolfe,23,500,2502,2502,0.18856,1,maxIter
VU2,2,2,sd,dwolfe,23,500,59502,40002,0.3737563,1,maxIter
VU2,2,2,sd,qwolfe,24,500,57270,37612,0.3918182,1,maxIter
VU2,2,2,sd,dwolfe,24,500,58149,38617,0.3661376,1,maxIter
VU2,2,2,sd,qwolfe,25,500,57375,37723,0.3938523,1,maxIter
VU2,2,2,sd,dwolfe,25,500,58146,38616,0.3675983,1,maxIter
VU2,2,2,sd,qwolfe,26,500,57213,37554,0.3921934,1,maxIter
VU2,2,2,sd,dwolfe,26,500,58149,38617,0.3706769,1,maxIter
VU2,2,2,sd,qwolfe,27,500,2502,2502,0.1893517,1,maxIter
VU2,2,2,sd,dwolfe,27,500,59502,40002,0.3753174,1,maxIter
VU2,2,2,sd,qwolfe,28,500,57108,37443,0.39004,1,maxIter
VU2,2,2,sd,dwolfe,28,500,58092,38559,0.3575965,1,maxIter
VU2,2,2,sd,qwolfe,29,500,29745,11727,0.2669673,1,maxIter
VU2,2,2,sd,dwolfe,29,500,58203,38674,0.3633261,1,maxIter
VU2,2,2,sd,qwolfe,30,500,56874,37287,0.394436,1,maxIter
VU2,2,2,sd,dwolfe,30,500,58092,38559,0.3894476,1,maxIter
VU2,2,2,sd,qwolfe,31,500,57270,37612,0.4258493,1,maxIter
VU2,2,2,sd,dwolfe,31,500,58149,38617,0.3823816,1,maxIter
VU2,2,2,sd,qwolfe,32,500,57036,37456,0.4033548,1,maxIter
VU2,2,2,sd,dwolfe,32,500,58149,38617,0.3821296,1,maxIter
VU2,2,2,sd,qwolfe,33,500,29745,11727,0.3027703,1,maxIter
VU2,2,2,sd,dwolfe,33,500,58203,38674,0.3855552,1,maxIter
VU2,2,2,sd,qwolfe,34,500,57213,37554,0.4126065,1,maxIter
VU2,2,2,sd,dwolfe,34,500,58149,38617,0.3733687,1,maxIter
VU2,2,2,sd,qwolfe,35,500,57258,37645,0.4182166,1,maxIter
VU2,2,2,sd,dwolfe,35,500,58203,38674,0.3823231,1,maxIter
VU2,2,2,sd,qwolfe,36,500,57108,37443,0.4335152,1,maxIter
VU2,2,2,sd,dwolfe,36,500,58092,38559,0.3719448,1,maxIter
VU2,2,2,sd,qwolfe,37,500,57141,37567,0.4010675,1,maxIter
VU2,2,2,sd,dwolfe,37,500,58146,38616,0.3752502,1,maxIter
VU2,2,2,sd,qwolfe,38,500,57258,37645,0.4015226,1,maxIter
VU2,2,2,sd,dwolfe,38,500,58146,38616,0.3843885,1,maxIter
VU2,2,2,sd,qwolfe,39,500,57270,37612,0.4142046,1,maxIter
VU2,2,2,sd,dwolfe,39,500,58146,38616,0.3714348,1,maxIter
VU2,2,2,sd,qwolfe,40,500,57060,37391,0.3956008,1,maxIter
VU2,2,2,sd,dwolfe,40,500,58092,38559,0.3812583,1,maxIter
VU2,2,2,sd,qwolfe,41,500,57060,37391,0.4015986,1,maxIter
VU2,2,2,sd,dwolfe,41,500,58092,38559,0.3709228,1,maxIter
VU2,2,2,sd,qwolfe,42,500,2502,2502,0.1935512,1,maxIter
VU2,2,2,sd,dwolfe,42,500,59502,40002,0.3882136,1,maxIter
VU2,2,2,sd,qwolfe,43,500,29745,11727,0.2684704,1,maxIter
VU2,2,2,sd,dwolfe,43,500,58203,38674,0.3616647,1,maxIter
VU2,2,2,sd,qwolfe,44,500,57108,37443,0.3878026,1,maxIter
VU2,2,2,sd,dwolfe,44,500,58092,38559,0.3591085,1,maxIter
VU2,2,2,sd,qwolfe,45,500,29745,11727,0.2723233,1,maxIter
VU2,2,2,sd,dwolfe,45,500,58203,38674,0.3668858,1,maxIter
VU2,2,2,sd,qwolfe,46,500,57258,37645,0.3882681,1,maxIter
VU2,2,2,sd,dwolfe,46,500,58146,38616,0.3797339,1,maxIter
VU2,2,2,sd,qwolfe,47,500,57270,37612,0.3954945,1,maxIter
VU2,2,2,sd,dwolfe,47,500,58149,38617,0.3781963,1,maxIter
VU2,2,2,sd,qwolfe,48,500,29745,11727,0.3463108,1,maxIter
VU2,2,2,sd,dwolfe,48,500,58203,38674,0.3793048,1,maxIter
VU2,2,2,sd,qwolfe,49,500,29745,11727,0.2832786,1,maxIter
VU2,2,2,sd,dwolfe,49,500,58203,38674,0.393466,1,maxIter
VU2,2,2,sd,qwolfe,50,500,2502,2502,0.2164167,1,maxIter
VU2,2,2,sd,dwolfe,50,500,59502,40002,0.3980308,1,maxIter
VU2,2,2,sd,qwolfe,51,500,2502,2502,0.2029732,1,maxIter
VU2,2,2,sd,dwolfe,51,500,59502,40002,0.3894546,1,maxIter
VU2,2,2,sd,qwolfe,52,500,2502,2502,0.1960192,1,maxIter
VU2,2,2,sd,dwolfe,52,500,59502,40002,0.3747677,1,maxIter
VU2,2,2,sd,qwolfe,53,500,29745,11727,0.2706107,1,maxIter
VU2,2,2,sd,dwolfe,53,500,58203,38674,0.3567662,1,maxIter
VU2,2,2,sd,qwolfe,54,500,2502,2502,0.1912663,1,maxIter
VU2,2,2,sd,dwolfe,54,500,59502,40002,0.3695504,1,maxIter
VU2,2,2,sd,qwolfe,55,500,29745,11727,0.2657414,1,maxIter
VU2,2,2,sd,dwolfe,55,500,58203,38674,0.3609784,1,maxIter
VU2,2,2,sd,qwolfe,56,500,2502,2502,0.1975497,1,maxIter
VU2,2,2,sd,dwolfe,56,500,58203,38674,0.3626705,1,maxIter
VU2,2,2,sd,qwolfe,57,500,57165,37501,0.3886986,1,maxIter
VU2,2,2,sd,dwolfe,57,500,58149,38617,0.3638392,1,maxIter
VU2,2,2,sd,qwolfe,58,500,29745,11727,0.2723206,1,maxIter
VU2,2,2,sd,dwolfe,58,500,58203,38674,0.3602826,1,maxIter
VU2,2,2,sd,qwolfe,59,500,57108,37443,0.3853877,1,maxIter
VU2,2,2,sd,dwolfe,59,500,58092,38559,0.3580093,1,maxIter
VU2,2,2,sd,qwolfe,60,500,29739,11728,0.2657968,1,maxIter
VU2,2,2,sd,dwolfe,60,500,58203,38674,0.3792083,1,maxIter
VU2,2,2,sd,qwolfe,61,500,57108,37443,0.3870129,1,maxIter
VU2,2,2,sd,dwolfe,61,500,58092,38559,0.3659243,1,maxIter
VU2,2,2,sd,qwolfe,62,500,29745,11727,0.2756817,1,maxIter
VU2,2,2,sd,dwolfe,62,500,58203,38674,0.3807254,1,maxIter
VU2,2,2,sd,qwolfe,63,500,57108,37443,0.3898929,1,maxIter
VU2,2,2,sd,dwolfe,63,500,58092,38559,0.3754713,1,maxIter
VU2,2,2,sd,qwolfe,64,500,29745,11727,0.2959882,1,maxIter
VU2,2,2,sd,dwolfe,64,500,58203,38674,0.3940221,1,maxIter
VU2,2,2,sd,qwolfe,65,500,56874,37287,0.3867164,1,maxIter
VU2,2,2,sd,dwolfe,65,500,58149,38617,0.3791488,1,maxIter
VU2,2,2,sd,qwolfe,66,500,2502,2502,0.1890506,1,maxIter
VU2,2,2,sd,dwolfe,66,500,59502,40002,0.3727339,1,maxIter
VU2,2,2,sd,qwolfe,67,500,2502,2502,0.2013944,1,maxIter
VU2,2,2,sd,dwolfe,67,500,59502,40002,0.3941159,1,maxIter
VU2,2,2,sd,qwolfe,68,500,2502,2502,0.1993755,1,maxIter
VU2,2,2,sd,dwolfe,68,500,58203,38674,0.4034872,1,maxIter
VU2,2,2,sd,qwolfe,69,500,2502,2502,0.203344,1,maxIter
VU2,2,2,sd,dwolfe,69,500,59502,40002,0.404579,1,maxIter
VU2,2,2,sd,qwolfe,70,500,29745,11727,0.3547162,1,maxIter
VU2,2,2,sd,dwolfe,70,500,58203,38674,0.4746019,1,maxIter
VU2,2,2,sd,qwolfe,71,500,2502,2502,0.2217719,1,maxIter
VU2,2,2,sd,dwolfe,71,500,59502,40002,0.4258037,1,maxIter
VU2,2,2,sd,qwolfe,72,500,29745,11727,0.306655,1,maxIter
VU2,2,2,sd,dwolfe,72,500,58203,38674,0.4138677,1,maxIter
VU2,2,2,sd,qwolfe,73,500,29745,11727,0.3283721,1,maxIter
VU2,2,2,sd,dwolfe,73,500,58203,38674,0.4173638,1,maxIter
VU2,2,2,sd,qwolfe,74,500,2502,2502,0.212764,1,maxIter
VU2,2,2,sd,dwolfe,74,500,59502,40002,0.4003756,1,maxIter
VU2,2,2,sd,qwolfe,75,500,56931,37346,0.4430047,1,maxIter
VU2,2,2,sd,dwolfe,75,500,58149,38617,0.3664705,1,maxIter
VU2,2,2,sd,qwolfe,76,500,57141,37567,0.4004487,1,maxIter
VU2,2,2,sd,dwolfe,76,500,58146,38616,0.3906362,1,maxIter
VU2,2,2,sd,qwolfe,77,500,57213,37554,0.4009322,1,maxIter
VU2,2,2,sd,dwolfe,77,500,58149,38617,0.3807926,1,maxIter
VU2,2,2,sd,qwolfe,78,500,29745,11727,0.269556,1,maxIter
VU2,2,2,sd,dwolfe,78,500,58203,38674,0.3565914,1,maxIter
VU2,2,2,sd,qwolfe,79,500,2502,2502,0.1928722,1,maxIter
VU2,2,2,sd,dwolfe,79,500,59502,40002,0.3607145,1,maxIter
VU2,2,2,sd,qwolfe,80,500,57270,37612,0.3809417,1,maxIter
VU2,2,2,sd,dwolfe,80,500,58149,38617,0.3558319,1,maxIter
VU2,2,2,sd,qwolfe,81,500,29745,11727,0.2646275,1,maxIter
VU2,2,2,sd,dwolfe,81,500,58203,38674,0.3595834,1,maxIter
VU2,2,2,sd,qwolfe,82,500,57108,37443,0.3834444,1,maxIter
VU2,2,2,sd,dwolfe,82,500,58092,38559,0.3604167,1,maxIter
VU2,2,2,sd,qwolfe,83,500,57258,37645,0.3840712,1,maxIter
VU2,2,2,sd,dwolfe,83,500,58146,38616,0.358696,1,maxIter
VU2,2,2,sd,qwolfe,84,500,29745,11727,0.2632173,1,maxIter
VU2,2,2,sd,dwolfe,84,500,58203,38674,0.3596266,1,maxIter
VU2,2,2,sd,qwolfe,85,500,29745,11727,0.2791345,1,maxIter
VU2,2,2,sd,dwolfe,85,500,58203,38674,0.3605526,1,maxIter
VU2,2,2,sd,qwolfe,86,500,2502,2502,0.1943579,1,maxIter
VU2,2,2,sd,dwolfe,86,500,58203,38674,0.3671421,1,maxIter
VU2,2,2,sd,qwolfe,87,500,2502,2502,0.1916895,1,maxIter
VU2,2,2,sd,dwolfe,87,500,59502,40002,0.3756094,1,maxIter
VU2,2,2,sd,qwolfe,88,500,57060,37391,0.3949041,1,maxIter
VU2,2,2,sd,dwolfe,88,500,58095,38560,0.3642814,1,maxIter
VU2,2,2,sd,qwolfe,89,500,2502,2502,0.1977621,1,maxIter
VU2,2,2,sd,dwolfe,89,500,59502,40002,0.3654451,1,maxIter
VU2,2,2,sd,qwolfe,90,500,2502,2502,0.1901764,1,maxIter
VU2,2,2,sd,dwolfe,90,500,59502,40002,0.3623847,1,maxIter
VU2,2,2,sd,qwolfe,91,500,2502,2502,0.1929045,1,maxIter
VU2,2,2,sd,dwolfe,91,500,59502,40002,0.3705159,1,maxIter
VU2,2,2,sd,qwolfe,92,500,57165,37501,0.383888,1,maxIter
VU2,2,2,sd,dwolfe,92,500,58092,38559,0.3670004,1,maxIter
VU2,2,2,sd,qwolfe,93,500,29745,11727,0.2730794,1,maxIter
VU2,2,2,sd,dwolfe,93,500,58203,38674,0.3588484,1,maxIter
VU2,2,2,sd,qwolfe,94,500,29745,11727,0.2698547,1,maxIter
VU2,2,2,sd,dwolfe,94,500,58203,38674,0.3678905,1,maxIter
VU2,2,2,sd,qwolfe,95,500,2502,2502,0.1869075,1,maxIter
VU2,2,2,sd,dwolfe,95,500,59502,40002,0.3615316,1,maxIter
VU2,2,2,sd,qwolfe,96,500,57213,37554,0.3808124,1,maxIter
VU2,2,2,sd,dwolfe,96,500,58149,38617,0.3632072,1,maxIter
VU2,2,2,sd,qwolfe,97,500,57258,37645,0.3851502,1,maxIter
VU2,2,2,sd,dwolfe,97,500,58203,38674,0.3561357,1,maxIter
VU2,2,2,sd,qwolfe,98,500,57141,37567,0.3826681,1,maxIter
VU2,2,2,sd,dwolfe,98,500,58203,38674,0.3565615,1,maxIter
VU2,2,2,sd,qwolfe,99,500,57258,37645,0.3907206,1,maxIter
VU2,2,2,sd,dwolfe,99,500,58203,38674,0.3655511,1,maxIter
VU2,2,2,sd,qwolfe,100,500,29745,11727,0.2695227,1,maxIter
VU2,2,2,sd,dwolfe,100,500,58203,38674,0.366265,1,maxIter
